Dataset,Feature_Noise,Label_Noise,Model,k,weights,max_depth,min_samples_split,C,max_iter,Train Acc,Test Acc
titanic,10%,20%,LogisticRegression-l1,,,,,10000.0,100.0,0.6820175438596491,0.7074235807860262
titanic,10%,20%,LogisticRegression-l2,,,,,10000.0,200.0,0.6820175438596491,0.7074235807860262
titanic,10%,20%,LogisticRegression-l1,,,,,10000.0,200.0,0.6820175438596491,0.7074235807860262
titanic,10%,20%,LogisticRegression-l2,,,,,10000.0,500.0,0.6820175438596491,0.7074235807860262
titanic,10%,20%,LogisticRegression-l1,,,,,10000.0,500.0,0.6820175438596491,0.7074235807860262
titanic,10%,20%,LogisticRegression-l2,,,,,10000.0,1000.0,0.6820175438596491,0.7074235807860262
titanic,10%,20%,LogisticRegression-l1,,,,,10000.0,1000.0,0.6820175438596491,0.7074235807860262
titanic,15%,0%,KNN,3.0,uniform,,,,,0.8954183266932271,0.8333333333333334
titanic,15%,0%,KNN,3.0,distance,,,,,0.9890438247011952,0.8293650793650794
titanic,15%,0%,KNN,5.0,uniform,,,,,0.8715139442231076,0.8253968253968254
titanic,15%,0%,KNN,5.0,distance,,,,,0.9890438247011952,0.8214285714285714
titanic,15%,0%,KNN,7.0,uniform,,,,,0.8655378486055777,0.8492063492063492
titanic,15%,0%,KNN,7.0,distance,,,,,0.9890438247011952,0.8492063492063492
titanic,15%,0%,KNN,10.0,uniform,,,,,0.8585657370517928,0.8531746031746031
titanic,15%,0%,KNN,10.0,distance,,,,,0.9890438247011952,0.8611111111111112
titanic,15%,0%,KNN,15.0,uniform,,,,,0.8446215139442231,0.8492063492063492
titanic,15%,0%,KNN,15.0,distance,,,,,0.9890438247011952,0.8571428571428571
titanic,15%,0%,KNN,20.0,uniform,,,,,0.8316733067729084,0.8492063492063492
titanic,15%,0%,KNN,20.0,distance,,,,,0.9890438247011952,0.876984126984127
titanic,15%,0%,DecisionTree-gini,,,3.0,2.0,,,0.8595617529880478,0.8452380952380952
titanic,15%,0%,DecisionTree-entropy,,,3.0,2.0,,,0.849601593625498,0.8452380952380952
titanic,15%,0%,DecisionTree-gini,,,3.0,5.0,,,0.8595617529880478,0.8452380952380952
titanic,15%,0%,DecisionTree-entropy,,,3.0,5.0,,,0.849601593625498,0.8452380952380952
titanic,15%,0%,DecisionTree-gini,,,3.0,10.0,,,0.8595617529880478,0.8452380952380952
titanic,15%,0%,DecisionTree-entropy,,,3.0,10.0,,,0.849601593625498,0.8452380952380952
titanic,15%,0%,DecisionTree-gini,,,3.0,20.0,,,0.8595617529880478,0.8452380952380952
titanic,15%,0%,DecisionTree-entropy,,,3.0,20.0,,,0.849601593625498,0.8452380952380952
titanic,15%,0%,DecisionTree-gini,,,5.0,2.0,,,0.8844621513944223,0.876984126984127
titanic,15%,0%,DecisionTree-entropy,,,5.0,2.0,,,0.8824701195219123,0.8849206349206349
titanic,15%,0%,DecisionTree-gini,,,5.0,5.0,,,0.8834661354581673,0.8809523809523809
titanic,15%,0%,DecisionTree-entropy,,,5.0,5.0,,,0.8824701195219123,0.8849206349206349
titanic,15%,0%,DecisionTree-gini,,,5.0,10.0,,,0.8834661354581673,0.8809523809523809
titanic,15%,0%,DecisionTree-entropy,,,5.0,10.0,,,0.8824701195219123,0.8849206349206349
titanic,15%,0%,DecisionTree-gini,,,5.0,20.0,,,0.8824701195219123,0.873015873015873
titanic,15%,0%,DecisionTree-entropy,,,5.0,20.0,,,0.8824701195219123,0.8849206349206349
titanic,15%,0%,DecisionTree-gini,,,7.0,2.0,,,0.9123505976095617,0.8968253968253969
titanic,15%,0%,DecisionTree-entropy,,,7.0,2.0,,,0.898406374501992,0.8809523809523809
titanic,15%,0%,DecisionTree-gini,,,7.0,5.0,,,0.9073705179282868,0.8928571428571429
titanic,15%,0%,DecisionTree-entropy,,,7.0,5.0,,,0.8954183266932271,0.8809523809523809
titanic,15%,0%,DecisionTree-gini,,,7.0,10.0,,,0.901394422310757,0.8968253968253969
titanic,15%,0%,DecisionTree-entropy,,,7.0,10.0,,,0.8904382470119522,0.8809523809523809
titanic,15%,0%,DecisionTree-gini,,,7.0,20.0,,,0.896414342629482,0.8888888888888888
titanic,15%,0%,DecisionTree-entropy,,,7.0,20.0,,,0.8904382470119522,0.8809523809523809
titanic,15%,0%,DecisionTree-gini,,,10.0,2.0,,,0.9412350597609562,0.8809523809523809
titanic,15%,0%,DecisionTree-entropy,,,10.0,2.0,,,0.9312749003984063,0.8650793650793651
titanic,15%,0%,DecisionTree-gini,,,10.0,5.0,,,0.9282868525896414,0.8928571428571429
titanic,15%,0%,DecisionTree-entropy,,,10.0,5.0,,,0.9243027888446215,0.8690476190476191
titanic,15%,0%,DecisionTree-gini,,,10.0,10.0,,,0.9173306772908366,0.8809523809523809
titanic,15%,0%,DecisionTree-entropy,,,10.0,10.0,,,0.9163346613545816,0.873015873015873
titanic,15%,0%,DecisionTree-gini,,,10.0,20.0,,,0.9083665338645418,0.8888888888888888
titanic,15%,0%,DecisionTree-entropy,,,10.0,20.0,,,0.9063745019920318,0.873015873015873
titanic,15%,0%,DecisionTree-gini,,,15.0,2.0,,,0.9790836653386454,0.8690476190476191
titanic,15%,0%,DecisionTree-entropy,,,15.0,2.0,,,0.9651394422310757,0.8650793650793651
titanic,15%,0%,DecisionTree-gini,,,15.0,5.0,,,0.9561752988047809,0.8809523809523809
titanic,15%,0%,DecisionTree-entropy,,,15.0,5.0,,,0.9492031872509961,0.8650793650793651
titanic,15%,0%,DecisionTree-gini,,,15.0,10.0,,,0.9392430278884463,0.8690476190476191
titanic,15%,0%,DecisionTree-entropy,,,15.0,10.0,,,0.9372509960159362,0.8809523809523809
titanic,15%,0%,DecisionTree-gini,,,15.0,20.0,,,0.9153386454183267,0.8849206349206349
titanic,15%,0%,DecisionTree-entropy,,,15.0,20.0,,,0.9213147410358565,0.8809523809523809
titanic,15%,0%,DecisionTree-gini,,,20.0,2.0,,,0.9890438247011952,0.8611111111111112
titanic,15%,0%,DecisionTree-entropy,,,20.0,2.0,,,0.9790836653386454,0.8571428571428571
titanic,15%,0%,DecisionTree-gini,,,20.0,5.0,,,0.9591633466135459,0.873015873015873
titanic,15%,0%,DecisionTree-entropy,,,20.0,5.0,,,0.9591633466135459,0.8531746031746031
titanic,15%,0%,DecisionTree-gini,,,20.0,10.0,,,0.9402390438247012,0.8690476190476191
titanic,15%,0%,DecisionTree-entropy,,,20.0,10.0,,,0.9412350597609562,0.8809523809523809
titanic,15%,0%,DecisionTree-gini,,,20.0,20.0,,,0.9153386454183267,0.8849206349206349
titanic,15%,0%,DecisionTree-entropy,,,20.0,20.0,,,0.9252988047808764,0.8809523809523809
titanic,15%,0%,DecisionTree-gini,,,,2.0,,,0.9890438247011952,0.8611111111111112
titanic,15%,0%,DecisionTree-entropy,,,,2.0,,,0.9890438247011952,0.8531746031746031
titanic,15%,0%,DecisionTree-gini,,,,5.0,,,0.9591633466135459,0.873015873015873
titanic,15%,0%,DecisionTree-entropy,,,,5.0,,,0.9691235059760956,0.8492063492063492
titanic,15%,0%,DecisionTree-gini,,,,10.0,,,0.9402390438247012,0.8690476190476191
titanic,15%,0%,DecisionTree-entropy,,,,10.0,,,0.9472111553784861,0.876984126984127
titanic,15%,0%,DecisionTree-gini,,,,20.0,,,0.9153386454183267,0.8849206349206349
titanic,15%,0%,DecisionTree-entropy,,,,20.0,,,0.9292828685258964,0.8809523809523809
titanic,15%,0%,LogisticRegression-l2,,,,,0.001,100.0,0.7340637450199203,0.7301587301587301
titanic,15%,0%,LogisticRegression-l1,,,,,0.001,100.0,0.5776892430278885,0.5753968253968254
titanic,15%,0%,LogisticRegression-l2,,,,,0.001,200.0,0.7340637450199203,0.7301587301587301
titanic,15%,0%,LogisticRegression-l1,,,,,0.001,200.0,0.5776892430278885,0.5753968253968254
titanic,15%,0%,LogisticRegression-l2,,,,,0.001,500.0,0.7340637450199203,0.7301587301587301
titanic,15%,0%,LogisticRegression-l1,,,,,0.001,500.0,0.5776892430278885,0.5753968253968254
titanic,15%,0%,LogisticRegression-l2,,,,,0.001,1000.0,0.7340637450199203,0.7301587301587301
titanic,15%,0%,LogisticRegression-l1,,,,,0.001,1000.0,0.5776892430278885,0.5753968253968254
titanic,15%,0%,LogisticRegression-l2,,,,,0.01,100.0,0.8157370517928287,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,0.01,100.0,0.849601593625498,0.8452380952380952
titanic,15%,0%,LogisticRegression-l2,,,,,0.01,200.0,0.8157370517928287,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,0.01,200.0,0.849601593625498,0.8452380952380952
titanic,15%,0%,LogisticRegression-l2,,,,,0.01,500.0,0.8157370517928287,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,0.01,500.0,0.849601593625498,0.8452380952380952
titanic,15%,0%,LogisticRegression-l2,,,,,0.01,1000.0,0.8157370517928287,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,0.01,1000.0,0.849601593625498,0.8452380952380952
titanic,15%,0%,LogisticRegression-l2,,,,,0.1,100.0,0.8217131474103586,0.8095238095238095
titanic,15%,0%,LogisticRegression-l1,,,,,0.1,100.0,0.8326693227091634,0.8214285714285714
titanic,15%,0%,LogisticRegression-l2,,,,,0.1,200.0,0.8217131474103586,0.8095238095238095
titanic,15%,0%,LogisticRegression-l1,,,,,0.1,200.0,0.8326693227091634,0.8214285714285714
titanic,15%,0%,LogisticRegression-l2,,,,,0.1,500.0,0.8217131474103586,0.8095238095238095
titanic,15%,0%,LogisticRegression-l1,,,,,0.1,500.0,0.8326693227091634,0.8214285714285714
titanic,15%,0%,LogisticRegression-l2,,,,,0.1,1000.0,0.8217131474103586,0.8095238095238095
titanic,15%,0%,LogisticRegression-l1,,,,,0.1,1000.0,0.8326693227091634,0.8214285714285714
titanic,15%,0%,LogisticRegression-l2,,,,,1.0,100.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,1.0,100.0,0.8217131474103586,0.8134920634920635
titanic,15%,0%,LogisticRegression-l2,,,,,1.0,200.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,1.0,200.0,0.8217131474103586,0.8134920634920635
titanic,15%,0%,LogisticRegression-l2,,,,,1.0,500.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,1.0,500.0,0.8217131474103586,0.8134920634920635
titanic,15%,0%,LogisticRegression-l2,,,,,1.0,1000.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,1.0,1000.0,0.8217131474103586,0.8134920634920635
titanic,15%,0%,LogisticRegression-l2,,,,,10.0,100.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,10.0,100.0,0.8207171314741036,0.8095238095238095
titanic,15%,0%,LogisticRegression-l2,,,,,10.0,200.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,10.0,200.0,0.8207171314741036,0.8095238095238095
titanic,15%,0%,LogisticRegression-l2,,,,,10.0,500.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,10.0,500.0,0.8207171314741036,0.8095238095238095
titanic,15%,0%,LogisticRegression-l2,,,,,10.0,1000.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,10.0,1000.0,0.8207171314741036,0.8095238095238095
titanic,15%,0%,LogisticRegression-l2,,,,,100.0,100.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,100.0,100.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l2,,,,,100.0,200.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,100.0,200.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l2,,,,,100.0,500.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,100.0,500.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l2,,,,,100.0,1000.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,100.0,1000.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l2,,,,,1000.0,100.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,1000.0,100.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l2,,,,,1000.0,200.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,1000.0,200.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l2,,,,,1000.0,500.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,1000.0,500.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l2,,,,,1000.0,1000.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,1000.0,1000.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l2,,,,,10000.0,100.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,10000.0,100.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l2,,,,,10000.0,200.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,10000.0,200.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l2,,,,,10000.0,500.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,10000.0,500.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l2,,,,,10000.0,1000.0,0.8207171314741036,0.8055555555555556
titanic,15%,0%,LogisticRegression-l1,,,,,10000.0,1000.0,0.8207171314741036,0.8055555555555556
titanic,15%,5%,KNN,3.0,uniform,,,,,0.8844621513944223,0.8055555555555556
titanic,15%,5%,KNN,3.0,distance,,,,,0.9800796812749004,0.7976190476190477
titanic,15%,5%,KNN,5.0,uniform,,,,,0.8605577689243028,0.8095238095238095
titanic,15%,5%,KNN,5.0,distance,,,,,0.9800796812749004,0.8055555555555556
titanic,15%,5%,KNN,7.0,uniform,,,,,0.8565737051792829,0.8095238095238095
titanic,15%,5%,KNN,7.0,distance,,,,,0.9800796812749004,0.8253968253968254
titanic,15%,5%,KNN,10.0,uniform,,,,,0.8436254980079682,0.8055555555555556
titanic,15%,5%,KNN,10.0,distance,,,,,0.9800796812749004,0.8333333333333334
titanic,15%,5%,KNN,15.0,uniform,,,,,0.8286852589641435,0.8055555555555556
titanic,15%,5%,KNN,15.0,distance,,,,,0.9800796812749004,0.8134920634920635
titanic,15%,5%,KNN,20.0,uniform,,,,,0.8286852589641435,0.8015873015873016
titanic,15%,5%,KNN,20.0,distance,,,,,0.9800796812749004,0.8095238095238095
titanic,15%,5%,DecisionTree-gini,,,3.0,2.0,,,0.849601593625498,0.8492063492063492
titanic,15%,5%,DecisionTree-entropy,,,3.0,2.0,,,0.8286852589641435,0.8492063492063492
titanic,15%,5%,DecisionTree-gini,,,3.0,5.0,,,0.849601593625498,0.8492063492063492
titanic,15%,5%,DecisionTree-entropy,,,3.0,5.0,,,0.8286852589641435,0.8492063492063492
titanic,15%,5%,DecisionTree-gini,,,3.0,10.0,,,0.849601593625498,0.8492063492063492
titanic,15%,5%,DecisionTree-entropy,,,3.0,10.0,,,0.8286852589641435,0.8492063492063492
titanic,15%,5%,DecisionTree-gini,,,3.0,20.0,,,0.849601593625498,0.8492063492063492
titanic,15%,5%,DecisionTree-entropy,,,3.0,20.0,,,0.8286852589641435,0.8492063492063492
titanic,15%,5%,DecisionTree-gini,,,5.0,2.0,,,0.8645418326693227,0.8571428571428571
titanic,15%,5%,DecisionTree-entropy,,,5.0,2.0,,,0.8615537848605578,0.8611111111111112
titanic,15%,5%,DecisionTree-gini,,,5.0,5.0,,,0.8645418326693227,0.8571428571428571
titanic,15%,5%,DecisionTree-entropy,,,5.0,5.0,,,0.8615537848605578,0.8611111111111112
titanic,15%,5%,DecisionTree-gini,,,5.0,10.0,,,0.8645418326693227,0.8571428571428571
titanic,15%,5%,DecisionTree-entropy,,,5.0,10.0,,,0.8615537848605578,0.8611111111111112
titanic,15%,5%,DecisionTree-gini,,,5.0,20.0,,,0.8595617529880478,0.8492063492063492
titanic,15%,5%,DecisionTree-entropy,,,5.0,20.0,,,0.8605577689243028,0.8611111111111112
titanic,15%,5%,DecisionTree-gini,,,7.0,2.0,,,0.8864541832669323,0.876984126984127
titanic,15%,5%,DecisionTree-entropy,,,7.0,2.0,,,0.8884462151394422,0.873015873015873
titanic,15%,5%,DecisionTree-gini,,,7.0,5.0,,,0.8854581673306773,0.876984126984127
titanic,15%,5%,DecisionTree-entropy,,,7.0,5.0,,,0.8874501992031872,0.873015873015873
titanic,15%,5%,DecisionTree-gini,,,7.0,10.0,,,0.8834661354581673,0.873015873015873
titanic,15%,5%,DecisionTree-entropy,,,7.0,10.0,,,0.8854581673306773,0.8690476190476191
titanic,15%,5%,DecisionTree-gini,,,7.0,20.0,,,0.8754980079681275,0.8650793650793651
titanic,15%,5%,DecisionTree-entropy,,,7.0,20.0,,,0.8824701195219123,0.8690476190476191
titanic,15%,5%,DecisionTree-gini,,,10.0,2.0,,,0.9153386454183267,0.8531746031746031
titanic,15%,5%,DecisionTree-entropy,,,10.0,2.0,,,0.9223107569721115,0.8531746031746031
titanic,15%,5%,DecisionTree-gini,,,10.0,5.0,,,0.9093625498007968,0.8531746031746031
titanic,15%,5%,DecisionTree-entropy,,,10.0,5.0,,,0.9173306772908366,0.8531746031746031
titanic,15%,5%,DecisionTree-gini,,,10.0,10.0,,,0.9023904382470119,0.8571428571428571
titanic,15%,5%,DecisionTree-entropy,,,10.0,10.0,,,0.9093625498007968,0.8571428571428571
titanic,15%,5%,DecisionTree-gini,,,10.0,20.0,,,0.8884462151394422,0.8531746031746031
titanic,15%,5%,DecisionTree-entropy,,,10.0,20.0,,,0.8944223107569721,0.8611111111111112
titanic,15%,5%,DecisionTree-gini,,,15.0,2.0,,,0.9671314741035857,0.8531746031746031
titanic,15%,5%,DecisionTree-entropy,,,15.0,2.0,,,0.9711155378486056,0.8412698412698413
titanic,15%,5%,DecisionTree-gini,,,15.0,5.0,,,0.9482071713147411,0.8492063492063492
titanic,15%,5%,DecisionTree-entropy,,,15.0,5.0,,,0.951195219123506,0.8412698412698413
titanic,15%,5%,DecisionTree-gini,,,15.0,10.0,,,0.9332669322709163,0.8492063492063492
titanic,15%,5%,DecisionTree-entropy,,,15.0,10.0,,,0.9332669322709163,0.8492063492063492
titanic,15%,5%,DecisionTree-gini,,,15.0,20.0,,,0.9033864541832669,0.8412698412698413
titanic,15%,5%,DecisionTree-entropy,,,15.0,20.0,,,0.9033864541832669,0.8452380952380952
titanic,15%,5%,DecisionTree-gini,,,20.0,2.0,,,0.9800796812749004,0.8531746031746031
titanic,15%,5%,DecisionTree-entropy,,,20.0,2.0,,,0.9800796812749004,0.8531746031746031
titanic,15%,5%,DecisionTree-gini,,,20.0,5.0,,,0.953187250996016,0.8452380952380952
titanic,15%,5%,DecisionTree-entropy,,,20.0,5.0,,,0.9561752988047809,0.8452380952380952
titanic,15%,5%,DecisionTree-gini,,,20.0,10.0,,,0.9332669322709163,0.8492063492063492
titanic,15%,5%,DecisionTree-entropy,,,20.0,10.0,,,0.9342629482071713,0.8492063492063492
titanic,15%,5%,DecisionTree-gini,,,20.0,20.0,,,0.9033864541832669,0.8412698412698413
titanic,15%,5%,DecisionTree-entropy,,,20.0,20.0,,,0.9033864541832669,0.8452380952380952
titanic,15%,5%,DecisionTree-gini,,,,2.0,,,0.9800796812749004,0.8531746031746031
titanic,15%,5%,DecisionTree-entropy,,,,2.0,,,0.9800796812749004,0.8531746031746031
titanic,15%,5%,DecisionTree-gini,,,,5.0,,,0.953187250996016,0.8452380952380952
titanic,15%,5%,DecisionTree-entropy,,,,5.0,,,0.9561752988047809,0.8452380952380952
titanic,15%,5%,DecisionTree-gini,,,,10.0,,,0.9332669322709163,0.8492063492063492
titanic,15%,5%,DecisionTree-entropy,,,,10.0,,,0.9342629482071713,0.8492063492063492
titanic,15%,5%,DecisionTree-gini,,,,20.0,,,0.9033864541832669,0.8412698412698413
titanic,15%,5%,DecisionTree-entropy,,,,20.0,,,0.9033864541832669,0.8452380952380952
titanic,15%,5%,LogisticRegression-l2,,,,,0.001,100.0,0.7201195219123506,0.7261904761904762
titanic,15%,5%,LogisticRegression-l1,,,,,0.001,100.0,0.5697211155378487,0.5674603174603174
titanic,15%,5%,LogisticRegression-l2,,,,,0.001,200.0,0.7201195219123506,0.7261904761904762
titanic,15%,5%,LogisticRegression-l1,,,,,0.001,200.0,0.5697211155378487,0.5674603174603174
titanic,15%,5%,LogisticRegression-l2,,,,,0.001,500.0,0.7201195219123506,0.7261904761904762
titanic,15%,5%,LogisticRegression-l1,,,,,0.001,500.0,0.5697211155378487,0.5674603174603174
titanic,15%,5%,LogisticRegression-l2,,,,,0.001,1000.0,0.7201195219123506,0.7261904761904762
titanic,15%,5%,LogisticRegression-l1,,,,,0.001,1000.0,0.5697211155378487,0.5674603174603174
titanic,15%,5%,LogisticRegression-l2,,,,,0.01,100.0,0.7918326693227091,0.7976190476190477
titanic,15%,5%,LogisticRegression-l1,,,,,0.01,100.0,0.8266932270916335,0.8492063492063492
titanic,15%,5%,LogisticRegression-l2,,,,,0.01,200.0,0.7918326693227091,0.7976190476190477
titanic,15%,5%,LogisticRegression-l1,,,,,0.01,200.0,0.8266932270916335,0.8492063492063492
titanic,15%,5%,LogisticRegression-l2,,,,,0.01,500.0,0.7918326693227091,0.7976190476190477
titanic,15%,5%,LogisticRegression-l1,,,,,0.01,500.0,0.8266932270916335,0.8492063492063492
titanic,15%,5%,LogisticRegression-l2,,,,,0.01,1000.0,0.7918326693227091,0.7976190476190477
titanic,15%,5%,LogisticRegression-l1,,,,,0.01,1000.0,0.8266932270916335,0.8492063492063492
titanic,15%,5%,LogisticRegression-l2,,,,,0.1,100.0,0.7948207171314741,0.8015873015873016
titanic,15%,5%,LogisticRegression-l1,,,,,0.1,100.0,0.8097609561752988,0.8134920634920635
titanic,15%,5%,LogisticRegression-l2,,,,,0.1,200.0,0.7948207171314741,0.8015873015873016
titanic,15%,5%,LogisticRegression-l1,,,,,0.1,200.0,0.8097609561752988,0.8134920634920635
titanic,15%,5%,LogisticRegression-l2,,,,,0.1,500.0,0.7948207171314741,0.8015873015873016
titanic,15%,5%,LogisticRegression-l1,,,,,0.1,500.0,0.8097609561752988,0.8134920634920635
titanic,15%,5%,LogisticRegression-l2,,,,,0.1,1000.0,0.7948207171314741,0.8015873015873016
titanic,15%,5%,LogisticRegression-l1,,,,,0.1,1000.0,0.8097609561752988,0.8134920634920635
titanic,15%,5%,LogisticRegression-l2,,,,,1.0,100.0,0.7888446215139442,0.8055555555555556
titanic,15%,5%,LogisticRegression-l1,,,,,1.0,100.0,0.7948207171314741,0.8055555555555556
titanic,15%,5%,LogisticRegression-l2,,,,,1.0,200.0,0.7888446215139442,0.8055555555555556
titanic,15%,5%,LogisticRegression-l1,,,,,1.0,200.0,0.7948207171314741,0.8055555555555556
titanic,15%,5%,LogisticRegression-l2,,,,,1.0,500.0,0.7888446215139442,0.8055555555555556
titanic,15%,5%,LogisticRegression-l1,,,,,1.0,500.0,0.7948207171314741,0.8055555555555556
titanic,15%,5%,LogisticRegression-l2,,,,,1.0,1000.0,0.7888446215139442,0.8055555555555556
titanic,15%,5%,LogisticRegression-l1,,,,,1.0,1000.0,0.7948207171314741,0.8055555555555556
